Dataset,Mixture Label,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID
Bushdid,205,6989,2969,1068,7848,1031,16666,15380,1140,7519,637511,12020,454,11124,8130,10976,8048,460,264,6184,31276,10430,66328,3314,24915,8051,8025,12232,6654,11552,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,206,6989,2969,1068,7848,1031,16666,15380,1140,7519,637511,12020,454,11124,8130,10976,8048,460,264,6184,31276,10430,66328,3314,24915,8051,8025,12232,6654,11552,31265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,207,22873,6989,6654,7799,7519,1140,8048,8797,2969,25137858,14286,3776,7991,5283349,7363,8892,8186,6549,3314,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,208,22873,6989,6654,7799,7519,1060,8118,12178,6590,7848,62465,0,12367,180,11002,8091,6501,637511,31244,6736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,209,11552,12473,8091,240,637511,61138,12020,7762,10821,264,10882,31276,7519,8103,1140,6054,8186,8797,7848,8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,210,7590,6549,261,0,12178,10722,61016,7600,7966,12232,7059,14100,8918,177,0,15380,5281168,12741,31265,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,211,19310,2969,3776,454,18827,6501,7460,0,12367,22386,8091,31272,7714,0,10882,19789253,8918,6590,31265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,212,19310,2969,3776,454,18827,6501,7460,0,12367,22386,8091,31272,7714,0,10882,11124,8130,10430,177,22311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,213,11552,12020,10560,5283349,31272,7165,460,78605,16666,7731,3314,177,7059,5281168,6544,62433,7632,6561,12473,8842,5373603,2969,11002,1031,11509,326,5634,12348,176,62444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,214,11552,12020,10560,5283349,31272,7165,460,78605,16666,7731,8030,1146,7410,25137858,6736,12741,454,12180,7749,22311,24915,8148,15380,7590,7848,6054,6654,22201,3776,66328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,215,19310,22201,7966,8091,7363,8103,2758,6982,176,25137858,31272,6549,10976,31265,454,7848,62336,5283349,12473,5281515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,216,19310,22201,7966,8091,7363,8103,2758,6982,176,25137858,6561,8918,326,7731,7991,7590,8148,0,7710,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,217,11002,177,7710,7410,6736,61138,8091,11124,8030,5373603,8797,7583,22201,12741,8025,6448,8118,12020,8842,18827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,218,11002,177,7710,7410,6736,61138,8091,11124,8030,5373603,7344,7685,8918,31244,15380,7590,12367,1146,66328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,219,6982,1031,62444,14896,4133,19789253,5281515,7165,2879,7731,5373603,1060,19310,0,5283349,16666,12367,8118,8918,6654,8130,10430,8051,66328,62336,10890,11124,454,8103,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,220,6982,1031,62444,14896,4133,19789253,5281515,7165,2879,7731,5373603,1060,19310,0,5283349,16666,12367,8118,8918,6654,7749,997,31244,8635,7632,7966,7714,12020,10882,10821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,221,637511,7519,12020,31265,19789253,8130,8103,8118,7762,6544,78605,7165,7583,8842,8892,6989,240,0,7059,10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,222,62465,14286,7749,1068,261,454,8030,11124,7731,6054,6561,8091,7966,18827,8635,4133,460,16666,12741,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,223,66328,22311,15380,10976,62444,10890,5283349,11509,19310,5281168,12180,24915,62465,10882,997,7059,5281515,12473,8103,6054,176,177,22201,460,8892,14896,6590,2758,10560,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,224,66328,22311,15380,10976,62444,10890,5283349,11509,19310,5281168,637511,2879,61138,264,7731,12367,12232,10821,0,7710,7632,22386,7799,6448,8048,11552,0,8148,7590,12178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,225,0,2969,12473,7344,11552,454,240,5281515,6184,31249,31272,14100,78605,10430,25137858,7799,1031,1146,10722,7150,10821,8892,61016,6989,0,7710,12020,31276,7731,7714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,226,0,2969,12473,7344,11552,454,240,5281515,6184,31249,31272,14100,78605,10430,25137858,7799,1031,1146,10722,7150,10821,8892,61016,6989,0,7710,12020,31276,7731,22386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,227,10430,1031,7991,8892,14896,261,3776,22386,66328,11124,12741,61016,240,22311,460,24915,8118,7600,7460,8130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,228,10430,1031,7991,8892,14896,798,22873,10882,1146,6982,6736,7519,7762,8030,7710,326,10560,31265,7714,31249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,229,6448,10722,5283349,5373603,8103,5634,2758,1140,4133,62444,10560,19310,8148,261,8892,1146,12020,25137858,2969,8118,8797,5281168,7460,0,7762,31272,0,6501,12178,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,230,6448,10722,5283349,5373603,8103,5634,2758,1140,4133,62444,8091,997,14896,16666,7363,12473,7583,7799,6736,11124,1060,8635,7731,8030,14286,78605,11509,176,12741,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,231,14896,8130,8148,8842,6448,2969,10821,7749,4133,8051,5281168,6736,31244,12232,8030,14286,0,61138,6982,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,232,14896,8130,8148,8842,6448,2969,10821,7749,4133,8051,0,2758,7632,7848,7363,22201,8797,7685,5281515,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,233,62433,8030,8892,10722,31272,261,7460,7583,31276,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,234,62433,8030,8892,176,19310,22386,6549,6448,0,6982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,235,8635,7749,8048,7966,12020,31272,5283349,31244,2758,10821,240,31276,7762,24915,31265,8091,261,326,14100,78605,10890,1146,8051,7460,1031,460,12178,6654,8186,7519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,236,8635,7749,8048,7966,12020,31272,5283349,31244,2758,10821,240,31276,7762,24915,31265,8091,261,326,14100,78605,10890,1146,8051,7460,1031,460,12178,6654,8186,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,237,61016,326,1146,2879,5283349,997,6736,7150,8892,7460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,238,11002,798,22386,1031,7710,12473,240,18827,8103,62336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,239,0,62444,8148,12348,24915,7749,10430,7799,31265,10890,7344,261,19789253,8842,7991,7600,7583,22873,61016,8051,2879,6989,2969,31276,11002,176,8130,7363,12741,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,240,0,62444,8148,12348,24915,7749,10430,7799,31265,10890,7344,261,19789253,8842,7991,7600,7583,22873,61016,8051,12232,62433,22386,18827,798,16666,10976,637511,5373603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,241,1146,3314,62433,2879,78605,5281515,10821,8051,11552,22201,1060,7600,5634,31244,2969,8025,10882,12741,7165,61016,7710,6184,19789253,264,11509,12367,22386,7799,7583,25137858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,242,261,7714,24915,7731,8091,14896,7966,6736,14286,6989,2758,637511,8842,8635,454,7519,177,31265,22311,7410,6654,6448,12348,5373603,7460,0,8118,18827,12473,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,243,10976,1068,12020,31265,7590,22873,6654,16666,31249,7600,12473,6501,7363,176,7799,78605,66328,5373603,6549,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,244,10976,1068,12020,31265,7590,8148,6544,31276,8025,798,8797,62465,1060,7410,10722,7344,1140,2969,11509,12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,245,6544,3776,4133,62433,22311,0,7590,7632,14100,5281515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,246,6544,3776,4133,62433,22311,0,8048,1031,22386,10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,247,12473,6561,5281168,8025,1060,3314,177,8103,22201,4133,31249,8186,22311,454,7344,66328,7165,326,6590,31272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,248,11124,24915,0,10560,2969,2758,7590,11002,7762,14896,460,14286,180,22386,7583,7363,61138,10722,1140,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,249,31265,3776,6590,7685,16666,19310,7991,31272,62433,8842,12348,62336,6561,14896,2758,1060,7059,7762,22873,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,250,31265,3776,6590,7685,16666,19310,7991,31272,62433,8842,12348,62336,6561,14896,2758,1060,7059,7762,22873,6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,251,62433,10722,6054,2969,6501,24915,5281168,6736,22873,12348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,252,62433,10722,6054,2969,6501,24915,798,11552,22386,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,253,2969,10722,1140,10976,7685,2879,7059,61016,7460,12020,8918,10882,0,326,5281168,0,8797,62433,11552,61138,12367,7714,7363,31272,7583,62336,0,31276,7731,6982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,254,8103,798,8186,8048,14286,14100,261,0,7150,7590,6549,7848,6054,10560,6561,66328,8091,7799,12232,22386,1068,8635,6501,1060,6448,637566,454,3776,18827,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,255,11509,6989,326,637511,66328,8030,460,7590,7600,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,256,15380,12180,22386,2879,31244,6654,7632,22201,7991,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,257,14286,6654,6549,7460,6982,3776,31276,10821,5281168,12180,6448,7150,0,7363,798,261,1068,7519,637566,31272,12367,62444,7344,11509,62336,2758,7991,8186,1031,12232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,258,14286,6654,6549,7460,6982,3776,31276,10821,5281168,12180,14896,7848,11124,10560,31265,11552,176,78605,1060,8635,177,8103,19310,7799,637511,4133,8892,6501,7710,61138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,259,6982,0,8051,1146,66328,10976,6590,12473,7059,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,260,6982,0,8051,7460,12232,22386,7685,8130,7632,62465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,261,22386,12367,7731,25137858,6736,12473,460,240,16666,7410,10976,6544,7966,7519,261,7583,6054,62444,31272,14100,10560,3314,2758,6982,62433,4133,10890,8051,7165,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,262,22386,12367,7731,25137858,6736,12473,460,240,16666,7410,10976,6544,7966,7519,261,7583,6054,62444,31272,14100,10560,3314,2758,6982,62433,4133,10890,8051,7165,12741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,263,637566,0,11002,2758,14286,7165,22386,7590,180,10821,5281168,8103,1068,798,177,18827,7749,22311,8186,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,264,637566,0,11002,2758,14286,7165,22386,7590,180,10821,5281168,8103,1068,798,177,18827,7749,22311,8186,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,265,19310,7710,31265,997,8918,14896,12348,78605,7519,177,14100,22873,326,6501,6982,0,8797,12367,7165,8892,7966,7731,7583,5283349,7714,798,7685,2758,5281515,7848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,266,19310,7710,31265,997,8918,14896,12348,78605,7519,177,14100,22873,326,6501,6982,0,8797,12367,7165,8892,7966,7731,7583,5283349,7714,798,7685,2758,5281515,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,267,8118,264,78605,12367,12178,7460,240,7632,6982,11124,7059,22386,61138,454,7762,8091,1060,6561,10430,6736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,268,8118,264,78605,12367,12178,7460,240,7632,6982,11124,62465,11002,15380,8048,25137858,6989,22311,0,2758,12741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,269,7590,8148,8030,31272,460,6982,12348,2969,6184,14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,270,7590,8148,8030,31272,460,6982,12348,2969,6184,6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,271,24915,7519,7799,25137858,61016,6989,10976,11509,2758,6448,10560,7632,6561,240,5373603,637566,8842,2879,11002,62336,798,6590,31249,8091,1031,22873,62465,8051,7583,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,272,7991,637511,10890,6736,1068,12473,14286,8030,7363,6654,31276,3314,997,8148,6982,5281168,326,1060,22201,62444,6054,2969,7749,12020,8103,78605,8635,22311,31272,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,273,5281515,6448,10890,3776,10560,8892,62444,8918,6982,7731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,274,5281515,6448,10890,12473,12741,22386,2758,7632,7590,24915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,275,8048,10430,7410,7590,637511,12348,10882,12020,7632,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,276,8048,10430,7410,7590,637511,12348,5634,8118,22386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,277,8051,61138,11552,176,22311,7590,177,62336,1146,7685,7749,11002,326,637566,7731,8842,6184,12180,8091,3776,19789253,31244,31249,31276,78605,7165,6054,6989,61016,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,278,8051,61138,11552,176,22311,7590,177,62336,1146,7685,7749,11002,326,637566,7731,8842,6184,12180,8091,3776,6561,8030,8048,1060,1031,12741,2879,7966,12367,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,279,997,22386,11124,8118,12348,8635,31265,18827,7991,12232,19310,61138,7710,7966,14100,8797,11509,798,8130,4133,7519,6590,6989,0,0,8048,12180,7848,0,5634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,280,997,22386,11124,8118,12348,8635,31265,18827,7991,12232,19310,61138,7710,7966,14100,8797,11509,798,8130,4133,7519,6590,6989,0,0,8048,12180,7848,0,8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,281,6654,264,6549,7991,1140,10976,31265,2879,19789253,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,282,7799,8130,22386,637511,997,25137858,6544,6989,0,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,283,1146,6590,7632,18827,16666,0,7714,8186,8091,61138,25137858,7799,22201,6184,7344,7165,8797,12178,1031,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,284,1146,6590,7632,18827,16666,0,7714,8186,8091,61138,25137858,7799,22201,6184,7344,798,8130,15380,12473,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,285,0,10976,8918,10560,1140,31249,326,12180,3776,7583,7685,7363,264,31276,7150,24915,7749,19789253,7165,7059,5373603,22311,6982,62433,6654,18827,8048,1068,61016,8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,286,0,10976,8918,10560,1140,31249,326,12180,3776,7583,7685,7363,264,31276,7150,24915,7749,19789253,7165,7059,7991,12178,2879,997,22386,11509,12232,0,11124,12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,287,6590,8130,10722,8118,7363,7966,61016,22311,8186,14100,12348,10976,22201,62433,5373603,6561,261,177,5281515,18827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,288,6590,8130,10722,8118,7363,7966,61016,22311,8186,14100,12348,10976,22201,62433,5373603,6561,261,177,5281515,12473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,289,7363,24915,19789253,8103,8030,261,5373603,8635,8118,7410,31265,2969,997,6549,5634,78605,10430,7799,7731,1068,7966,31244,6654,7685,10560,8048,22311,1060,7991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,290,6982,8091,7583,7460,798,6054,7600,12367,4133,12180,6736,7519,6561,62336,11002,1140,10882,180,7710,8025,7749,7762,637566,31272,0,14896,7150,3314,176,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,291,19789253,6982,31244,8797,240,6561,7410,12232,12180,31272,7799,31276,2758,15380,19310,0,5281168,6054,460,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,292,8051,7714,7600,8130,8635,0,10722,8025,7685,12741,22386,10560,11509,3314,6989,7150,2969,8118,637566,18827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,293,31276,1060,6982,7966,31249,10882,7991,0,7583,8048,6590,18827,15380,19789253,2758,11509,8918,3776,8025,7165,6544,5281168,8118,14286,7749,8130,637511,1146,264,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,294,7363,997,12741,8030,11124,14100,8635,10821,5283349,261,0,8091,2969,61138,12348,177,12232,7410,11002,7714,22201,326,7848,10430,7519,24915,22873,6561,12473,16666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,295,12020,12180,10722,180,8186,31249,8030,31265,6448,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,296,12020,12180,10722,180,8186,31249,7731,11509,3314,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,297,7731,4133,8842,12473,14100,6654,7714,177,997,460,8025,62336,11552,176,19789253,637566,10821,7344,25137858,22201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,298,7731,4133,8842,12473,14100,2969,7150,240,10722,11509,6982,24915,22386,8091,5281515,454,14286,8892,19310,31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,299,8635,7685,7762,6590,7966,637566,22873,7714,31272,6736,0,12232,460,8118,62465,62433,24915,16666,7519,326,7848,8186,5634,10821,264,10722,177,5281515,12348,6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
